SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
523387,"TRITON CORP.LTD.",XT,STK,1.72,1.72,1.72,1.72,1.72,1.64,70,126156,216988,
523391,"NAHAR POLYFILMS LTD.",B,STK,259.05,265.25,258.95,264.3,264.3,257.95,197,4637,1211542,
523395,"3M INDIA LTD.",A,STK,31796.15,31796.15,31202.65,31394.15,31400,31300.3,136,188,5897809,
523398,"BOSCH HOME COMFORT INDIA LIMIT",B,STK,1330.3,1362.4,1327.25,1347.55,1339.05,1329.45,156,1327,1782977,
523405,"JM FINANCIAL LTD.",A,STK,135.05,138.55,134.6,137.3,137.35,134.7,2178,289792,39638182,
523411,"ADC INDIA COMMUNICATIONS LIMIT",X,STK,1598,1655,1536.1,1589.8,1589.8,1579.5,317,3484,5526810,
523419,"TAMILNADU TELECOMMUNICATIONS L",B,STK,10.8,11.1,10.06,10.7,10.9,10.73,29,4789,51066,
523425,"SUNRAJ DIAMOND EXPORTS LTD.",XT,STK,17.1,17.1,16.99,16.99,16.99,17.1,2,2,34,
523445,"RELIANCE INDUSTRIAL INFRASTRUC",B,STK,814.95,823,796.5,803.3,800.4,800.65,481,8099,6565463,
523449,"SHARP INDIA LTD.",X,STK,61.75,65.28,55.31,64.26,63.71,59.47,449,145755,8815867,
523457,"Linde India Limited",A,STK,7215.1,7302.1,7211.4,7234.3,7286,7215.05,346,1256,9112553,
523465,"IND BANK HOUSING LTD.",B,STK,45.45,48,44,47,48,45.45,18,3285,149799,
523467,"JAI MATA GLASS LTD.",XT,STK,2.11,2.17,2.01,2.03,2.03,2.07,98,35857,74714,
523475,"LOTUS CHOCOLATE CO.LTD.",B,STK,755.5,785,747.7,763.7,763.7,756.4,763,12977,9946692,
523483,"PACIFIC INDUSTRIES LTD.",X,STK,131.65,143.95,127.35,133.85,133.85,136.3,82,3858,525071,
523489,"CHENNAI MEENAKSHI MULTISPECIAL",X,STK,39,47,39,43.97,43.97,41.5,24,2161,95594,
523519,"UNIVERSAL OFFICE AUTOMATION LT",XT,STK,5.92,5.92,5.91,5.92,5.92,5.64,25,32713,193566,
523537,"APM INDUSTRIES LTD.",X,STK,41,43.01,40.2,41.32,41.32,40.52,61,18892,792401,
523539,"PRECISION WIRES INDIA LTD.",B,STK,370.45,379.8,369,377.2,377.2,367.1,2541,101318,38027981,
523550,"KRYPTON INDUSTRIES LTD.",XT,STK,45.3,47,44.53,46,46,46.87,39,5727,256721,
523558,"SWISS MILITARY CONSUMER GOODS",X,STK,17.97,18.7,17.97,18.5,18.5,18.23,402,141100,2611280,
523566,"MARTIN BURN LTD.",X,STK,45.95,45.95,45.95,45.95,45.95,46,2,250,11487,
523574,"Future Enterprises Limited",Z,STK,0.49,0.5,0.49,0.5,0.5,0.49,173,292776,144601,
523586,"INDIAN TONERS & DEVELOPERS LTD",X,STK,240.5,241.9,238,240.25,240.25,240.5,78,3265,779263,
523594,"KUNSTSTOFFE INDUSTRIES LTD.",X,STK,21.5,21.69,20.72,21.09,21.39,21.71,14,1055,22161,
523598,"SHIPPING CORPORATION OF INDIA",A,STK,291.6,322.8,291.6,305.85,305.85,289.2,63359,5504623,1693119407,
523606,"SIKA INTERPLANT SYSTEMS LTD.",B,STK,990,995,960.1,975.25,976.7,979.05,1118,18396,17957098,
523610,"ITI LTD.",A,STK,291.4,307.4,291,297.35,297.35,291.25,3388,202124,60448337,
523618,"DREDGING CORPORATION OF INDIA",B,STK,971.15,995.05,964.3,976.65,973.2,972.35,1062,20102,19718657,
523620,"PHAARMASIA LTD.",X,STK,112,114,112,113.8,113.8,112,15,150,16985,
523630,"NATIONAL FERTILIZERS LTD.",B,STK,76.88,79.07,76.34,77.4,77.4,76.3,1595,158470,12348299,
523638,"IP RINGS LTD.",XT,STK,112,116.4,111,116.4,116.4,112,13,1956,218683,
523642,"P.I.INDUSTRIES LTD.",A,STK,3099.4,3179,3099.4,3144.45,3120.05,3114.6,2429,10108,31726427,
523648,"PLASTIBLENDS INDIA LTD.",B,STK,153,153,152,152.2,152.2,152.7,6,60,9163,
523650,"YASH INNOVENTURES LIMITED",XT,STK,47,50.2,45.44,50.13,50.2,47.83,60,47970,2270097,
523652,"Kkalpana Plastick Limited",X,STK,31.1,31.1,30.92,31.07,31.07,29.65,11,221,6868,
523660,"WATERBASE LTD.",XT,STK,48.7,50.95,48.25,50.78,50.95,48.53,357,79757,4024418,
523672,"FLEX FOODS LTD.",XT,STK,44,45,43,44.62,44.85,44.37,78,9428,411091,
523676,"GOLKUNDA DIAMONDS & JEWELLERY",X,STK,274.95,276,264.75,267.3,270,268.5,74,2702,724335,
523694,"APCOTEX INDUSTRIES LTD.",B,STK,385,388.9,382,385,382,386.7,31,318,122651,
523696,"FORTIS MALAR HOSPITALS LIMITED",X,STK,55.8,59.55,54.45,57.05,59.5,55.54,219,15734,887304,
523704,"MASTEK LTD.",A,STK,1700.05,1753.95,1697.55,1744.9,1749.9,1700.1,1227,9627,16605086,
523708,"EIMCO ELECON (INDIA) LTD.",B,STK,1650,1684,1626.45,1659.7,1659.7,1637.3,232,1362,2267959,
523710,"SAYAJI HOTELS LTD.",X,STK,288.95,289,288.95,289,289,282.8,2,2,577,
523716,"ASHIANA HOUSING LTD.",B,STK,333.8,337.05,332.3,336.35,337,336.15,222,3114,1046318,
523722,"SVAM SOFTWARE LTD.",XT,STK,7.59,7.96,7.59,7.96,7.96,7.59,21,4832,38443,
523732,"ECOBOARD INDUSTRIES LTD.",X,STK,71.82,72.49,68.22,72.45,72.45,71.82,53,6193,434896,
523736,"Dhunseri Ventures Limited",B,STK,243,249,241.85,249,249,244,137,2483,612028,
523752,"TRANS INDIA HOUSE IMPEX LIMITE",X,STK,5.13,5.13,5.13,5.13,5.13,4.89,85,63660,326575,
523754,"MAHINDRA EPC IRRIGATION LIMITE",B,STK,127,128.83,126,126.01,126,125.83,231,3321,421998,
523782,"Mitshi India Limited",X,STK,15.55,17,15.45,16.63,17,16.69,43,29765,490602,
523792,"MAZDA LTD.",B,STK,209,212,207.5,210,210,206,86,2086,437252,
523796,"VICEROY HOTELS LTD.",T,STK,141.45,141.45,137,137,137,137.55,28,1250,171495,
523826,"SOVEREIGN DIAMONDS LTD.",X,STK,23.11,24.26,22.06,23.12,24,23.11,42,7402,171439,
523828,"MENON BEARINGS LTD.",B,STK,127.45,127.85,125.3,125.9,125.95,127.85,239,1456,184085,
523832,"MUKAT PIPES LTD.",XT,STK,15.32,15.32,15.32,15.32,15.32,15.63,7,1210,18537,
523836,"GUJARAT RAFFIA INDUSTRIES LTD.",B,STK,39.48,40.45,39.48,39.55,39.55,39.48,19,260,10300,
523838,"SIMPLEX INFRASTRUCTURES LTD.",B,STK,227.5,229,220.2,220.9,221,228,172,3597,807766,
523840,"INNOVATIVE TECH PACK LTD.",X,STK,14.12,14.75,13.8,14,13.93,13.75,85,31204,438922,
523842,"SUPER TANNERY LIMITED",X,STK,7.49,7.49,7.2,7.38,7.4,7.21,152,53573,394426,
523844,"CONSTRONICS INFRA LIMITED",X,STK,52,54.99,52,54.61,54.61,54.84,7,160,8747,
523850,"AXTEL INDUSTRIES LTD.",X,STK,402.6,440,402.6,429.75,429.75,412.2,480,16349,6937145,
523862,"GRAND OAK CANYONS DISTILLERY L",B,STK,33.25,33.99,31.6,31.65,32.96,32.49,57,6714,214444,
523874,"East India Drums and Barrels M",XT,STK,102.38,109.9,102.38,107.78,107.97,105.27,46,2148,227029,
523888,"V R WOODART LTD.",XT,STK,187,187.7,186,187.7,187.7,178.8,103,6637,1245066,
524000,"POONAWALLA FINCORP LIMITED",A,STK,408.25,417,401.9,414,411.6,407.25,7392,179223,73450235,
524019,"Kingfa Science & Technology (I",B,STK,4700,4808,4688.35,4742.15,4740,4724.1,112,406,1923956,
524037,"RAMA PHOSPHATES LTD.",B,STK,139.5,146.4,139.2,143.7,144.35,139.8,394,14668,2111113,
524038,"VENLON ENTERPRISES LTD.",X,STK,4.5,4.85,4.26,4.42,4.42,4.65,23,806,3788,
524051,"POLYPLEX CORPORATION LTD.",B,STK,889.75,899.95,878,886.65,889.4,889.75,219,2362,2092283,
524055,"PANTHER INDUSTRIAL PRODUCTS LT",X,STK,57.36,57.36,57.36,57.36,57.36,54.63,1,63,3613,
524075,"ALBERT DAVID LTD.",B,STK,729.95,732.95,705.7,718.2,721.5,726.05,67,236,169879,
524080,"HARYANA LEATHER CHEMICALS LTD.",X,STK,62.37,66.03,61.11,63.9,63.9,62,11,127,7792,
524091,"CARYSIL LIMITED",B,STK,900,919.25,892,901.4,901.1,890.2,303,3445,3114940,
524109,"KABRA EXTRUSIONTECHNIK LTD.",B,STK,244.65,246.75,239.95,241,242.9,244.65,78,1842,443967,
524129,"VINYL CHEMICALS (INDIA) LTD.",B,STK,274.25,283.25,274.25,280.35,280.95,280.8,208,3145,879697,
524136,"PEE CEE COSMA SOPE LTD.",X,STK,341,350,326.5,336.5,339,339,95,1208,408927,
524156,"TCM LTD.",X,STK,49.87,50.89,49.87,50.89,50.89,50.89,15,2208,112215,
524164,"IOL CHEMICALS & PHARMACEUTICAL",B,STK,85.47,93.83,84.92,91.16,91.16,85.5,1744,178592,16260261,
524174,"KESAR PETROPRODUCTS LTD.",X,STK,24.06,24.44,23.7,24.17,24,24,114,26322,632052,
524200,"VINATI ORGANICS LTD.",A,STK,1292,1295.4,1265.2,1291.6,1291.6,1273.75,483,5151,6630281,
524202,"LACTOSE (INDIA) LTD.",X,STK,89.06,100.9,89.06,97.88,99,88.88,112,10105,969997,
524204,"TEESTA AGRO INDUSTRIES LTD.",X,STK,111.75,119,111.75,119,119,117,13,333,39286,
524208,"AARTI INDUSTRIES LTD.",A,STK,436.8,442.15,433.25,440.7,442,438,2534,79793,34969624,
524210,"PENTOKEY ORGANY (INDIA) LTD.",X,STK,33.03,37.69,33.03,36.79,37.4,33.08,16,518,18739,
524212,"WANBURY LTD.",T,STK,260.2,264.65,253.1,259.05,259,265.95,62,4933,1281784,
524218,"RESONANCE SPECIALTIES LTD.",X,STK,100,100.05,98.01,99,99,101.39,23,1258,124250,
524226,"GUJARAT AMBUJA EXPORTS LTD.",B,STK,154.45,154.65,147.95,148.15,148.5,152.4,883,30154,4536639,
524230,"RASHTRIYA CHEMICALS & FERTILIZ",A,STK,128.1,135.3,128.1,131.7,131.7,128.85,2922,274519,36522089,
524238,"GUJARAT INJECT (KERALA) LTD.",XT,STK,90,90,89.95,89.95,89.95,90,34,34137,3072247,
524280,"KOPRAN LTD.",B,STK,155.75,165.45,155.75,159.6,158.85,154.9,625,47690,7729313,
524288,"AIMCO PESTICIDES LTD.",X,STK,51.01,52.7,50.35,51.92,51.99,50.73,48,2113,108314,
524314,"GUJARAT TERCE LABORATORIES LTD",X,STK,35,40.68,35,40.05,40.05,33.9,345,64896,2550350,
524322,"KABRA DRUGS LTD.",X,STK,28.19,29,26.4,28.23,28.4,28.19,141,55694,1549807,
524324,"SEYA INDUSTRIES LTD.",T,STK,12.39,12.39,12.39,12.39,12.39,12.15,7,1476,18287,
524330,"JAYANT AGRO-ORGANICS LTD.",B,STK,204.2,204.8,201.8,201.85,204.8,201.75,14,217,43812,
524332,"BCL INDUSTRIES LIMITED",B,STK,33.01,33.86,32.78,33.44,33.44,32.85,416,63648,2124960,
524336,"SHREE HARI CHEMICALS EXPORT LT",X,STK,101,103,100.1,103,103,101,15,1182,120290,
524342,"INDO BORAX & CHEMICALS LTD.",B,STK,254.55,255,252.85,253.75,253.75,254.55,38,2237,566355,
524348,"AARTI DRUGS LTD.",B,STK,368.2,375.8,368.2,373.15,372.8,368,225,4691,1749434,
524370,"BODAL CHEMICALS LTD.",B,STK,66.4,68.95,66.4,67.59,67.52,67.07,327,22142,1503744,
524372,"Orchid Pharma Limited",B,STK,575.05,576.2,565,570.5,567.15,564.1,78,1011,577106,
524394,"VIMTA LABS LTD.",B,STK,479.75,481,469.4,477.65,477.65,472.85,679,14299,6807767,
524396,"BIOFIL CHEMICALS & PHARMACEUTI",B,STK,33.51,35.4,33.3,34.4,34.5,34.4,88,5037,173638,
524400,"ISHITA DRUGS & INDUSTRIES LTD.",X,STK,76.6,79.75,75,76.06,76.01,80.7,28,972,74123,
524404,"MARKSANS PHARMA LTD.",A,STK,180.5,181.5,178.25,179.55,179.55,180.5,954,23620,4246682,
524408,"UNIVERSAL STARCH-CHEM ALLIED L",X,STK,142.4,143,142,142.4,143,142.5,7,567,80742,
524412,"AAREY DRUGS & PHARMACEUTICALS",B,STK,78.68,82.61,75.32,82.15,82.15,78.68,364,31404,2516341,
524414,"NORRIS MEDICINES LTD.",X,STK,15,15,14.3,14.97,14.97,14.75,12,278,4127,
524434,"ASIAN PETROPRODUCTS & EXPORTS",X,STK,8.6,8.6,8.16,8.19,8.4,8.48,24,18076,151165,
524440,"CAMEX LTD.",X,STK,30.85,31.44,30,31.38,31.38,30.87,16,2250,70024,
524444,"EVEXIA LIFECARE LIMITED",X,STK,0.7,0.7,0.7,0.7,0.7,0.67,90,513851,359695,
524458,"INDO EURO INDCHEM LTD.",X,STK,10.55,11.2,10.5,11.01,11.01,10.86,27,6719,72684,
524470,"SYNCOM FORMULATIONS (INDIA) LT",B,STK,13.92,14.45,13.76,14.34,14.33,13.95,1098,604963,8649830,
524480,"RIDDHI SIDDHI GLUCO BIOLS LTD.",X,STK,560,560,514.45,551,551,535,67,569,309340,
524488,"SVC INDUSTRIES LIMITED",XT,STK,2.66,2.74,2.61,2.74,2.74,2.61,100,106036,288696,
524494,"IPCA LABORATORIES LTD.",A,STK,1468.05,1473.8,1457.4,1468,1473.5,1461.25,1361,16551,24234758,
524500,"KILITCH DRUGS (INDIA) LTD.",B,STK,131.4,140.3,131.2,135.1,134.7,130.55,414,5296,712659,
524502,"RAAJ MEDISAFE INDIA LTD.",P,STK,80.99,82.99,80.99,81.99,81.99,80.01,4,400,32796,
524506,"CORAL LABORATORIES LTD.",X,STK,444.9,444.9,411,430.25,430.25,422.95,47,487,208997,
524514,"TULASEE BIO-ETHANOL LTD.",ZP,STK,20.02,20.02,20.02,20.02,20.02,20.02,1,100,2002,
524516,"BACIL PHARMA LTD.",XT,STK,55.93,55.95,54,54.01,54.01,54.37,15,1291,69934,
524518,"KREBS BIOCHEMICALS & INDUSTRIE",T,STK,61.7,62,60,60.9,61,61.02,10,231,14209,
524520,"KMC SPECIALITY HOSPITALS (INDI",B,STK,89.32,89.8,87.75,89.04,89.04,89.11,650,66557,5917062,
524522,"LAFFANS PETROCHEMICALS LTD.",X,STK,32.89,32.89,32,32.74,32.74,31,8,248,8102,
524534,"BHASKAR AGROCHEMICALS LTD.",XT,STK,161.5,166,153.8,154.85,153.8,161.85,86,5227,828628,
524542,"SUKHJIT STARCH & CHEMICALS LTD",B,STK,178.45,181.4,176.65,180,181.4,180.1,24,186,33222,
524548,"SHARMA EAST INDIA HOSPITALS &",X,STK,110,110,98,107.5,107.8,106.1,30,940,102697,
524558,"NEULAND LABORATORIES LTD.",A,STK,15263.55,15414.7,14984,15301.65,15288.45,14984.9,346,1059,16066447,
524564,"GAYATRI BIOORGANICS LTD.",X,STK,18.5,19.25,18.01,18.51,18.51,18.72,98,19717,369062,
524570,"PODDAR PIGMENTS LTD.",B,STK,253.65,261.4,253.65,260.25,256.6,250.2,34,358,92346,
524572,"PHARMAIDS PHARMACEUTICALS LTD.",X,STK,30.15,35,30,31.41,30.75,30.77,84,26839,844396,
524576,"VIVID GLOBAL INDUSTRIES LTD.",X,STK,21.25,21.49,20,20.5,20.5,20.67,11,586,12061,
524580,"PRIYA LTD.",X,STK,22.77,24,22.77,23.23,23.23,23.96,9,344,7952,
524582,"TIRUPATI STARCH & CHEMICALS LT",X,STK,140,144.85,140,143.85,143.85,140,15,385,54685,
524590,"HEMO ORGANIC LIMITED",X,STK,10.2,10.55,9.71,10.34,10.34,10.22,31,5607,55081,
524592,"JAYSYNTH ORGOCHEM LIMITED",X,STK,14.19,14.43,13.01,14.4,14.43,13.75,99,18606,261344,
524594,"Aeonx Digital Technology Limit",X,STK,144.7,146,140.05,146,146,146.57,13,2735,394098,
524598,"AKSHARCHEM (INDIA) LTD.",B,STK,194.85,206,194.65,206,206,194,41,206,41279,
524602,"BANDARAM PHARMA PACKTECH LIMIT",X,STK,28.86,28.86,28,28.14,28,29,15,1637,46461,
524606,"BERYL DRUGS LTD.",XT,STK,25.4,25.7,24.25,25.46,25.46,24.52,15,756,19041,
524614,"IEL LIMITED",X,STK,6.35,6.35,6.01,6.18,6.19,6.11,176,46353,283440,
524622,"ISTREET NETWORK LIMITED",XT,STK,51,52.23,49,51.84,51.84,50.1,246,32021,1650351,
524624,"GAGAN GASES LTD.",XT,STK,14.32,15.82,14.32,14.32,14.32,15.07,61,8238,120183,
524628,"PARKER AGROCHEM EXPORTS LTD.",X,STK,15.01,15.01,15,15.01,15.01,15.01,5,649,9741,
524632,"Shukra Pharmaceuticals Limited",B,STK,36.17,36.85,35.01,36.06,36.06,35.35,1177,391089,14070683,
524634,"ALUFLUORIDE LTD.",X,STK,486.9,547.95,486.9,540.2,540.2,482.5,2505,114321,60179024,
524636,"OXYGENTA PHARMACEUTICAL LIMITE",X,STK,59.9,59.9,56,56.98,57,56.63,83,8835,505819,
524640,"ARCHIT ORGANOSYS LTD.",X,STK,45.22,51,45.21,49.03,49.03,45.22,471,77444,3746662,
524642,"SIKOZY REALTORS LIMITED",XT,STK,1.52,1.6,1.52,1.6,1.6,1.6,17,6448,9907,
524648,"INDO AMINES LTD.",B,STK,114,117.5,112.35,115.77,115.2,112.64,248,7942,911125,
524654,"NATURAL CAPSULES LTD.",B,STK,167.2,174.9,164,166.7,164.1,165.05,60,1099,186608,
524661,"WELCURE DRUGS & PHARMACEUTICAL",X,STK,0.32,0.32,0.32,0.32,0.32,0.33,1068,7379553,2361456,
524663,"BHARAT IMMUNOLOGICALS & BIOLOG",B,STK,17.48,18.34,17.16,17.89,17.89,17.16,279,62999,1122781,
524667,"SAVITA OIL TECHNOLOGIES LTD.",B,STK,365.35,373.8,361.95,363.05,367.8,365.3,95,2167,792249,
524669,"HESTER BIOSCIENCES LTD.",B,STK,1494,1513.75,1480,1492.8,1485,1472,66,261,391181,
524675,"KABSONS INDUSTRIES LTD.",X,STK,21.98,21.98,20.52,21.48,21.48,20.41,156,33937,727199,
524687,"BASANT AGRO TECH (INDIA) LTD.",X,STK,11.68,11.98,11.68,11.93,11.94,11.68,146,48482,574216,
524703,"SANDU PHARMACEUTICALS LTD.",X,STK,37.7,38.5,37.06,38.45,38.49,37.95,23,695,26386,
524709,"NACL Industries Limited",B,STK,177.7,178.5,173.7,175,174,176.85,548,29452,5196212,
524711,"VISTA PHARMACEUTICALS LTD.",X,STK,7.3,8.15,7,7.51,7.5,7.67,57,17656,129492,
524715,"SUN PHARMACEUTICAL INDUSTRIES",A,STK,1696.1,1696.15,1670.6,1675.2,1675.2,1693.15,7874,181661,306543706,
524717,"TITAN BIOTECH LTD.",XT,STK,464.9,474.6,456.5,474.6,474.6,452,630,80593,37787343,
524731,"JENBURKT PHARMACEUTICALS LTD.",X,STK,1027.75,1037,1021,1025.6,1037,1019.25,53,599,614349,
524735,"HIKAL LTD.",B,STK,190,193.5,188.45,192.15,191.9,188.55,631,24273,4642401,
524742,"CAPLIN POINT LABORATORIES LTD.",A,STK,1793.3,1799.75,1749.75,1772.5,1772,1766.45,1144,9355,16626252,
524743,"FISCHER MEDICAL VENTURES LIMIT",B,STK,40.99,41.48,40.44,40.8,41.19,40.58,1812,43568,1788227,
524748,"LINK PHARMA CHEM LTD.",X,STK,29.5,29.5,29,29.49,29.49,28,12,389,11417,
524752,"DECIPHER LABS LIMITED",XT,STK,7.51,7.51,7.51,7.51,7.51,7.51,22,1884,14148,
524768,"EMMESSAR BIOTECH & NUTRITION L",X,STK,27.5,27.5,26,26.29,26.98,26.99,24,1504,39255,
524774,"NGL FINE-CHEM LTD.",B,STK,2255.5,2302.9,2201,2229.75,2211,2255.05,199,693,1562534,
524790,"EVEREST ORGANICS LTD.",X,STK,262,267.9,252.05,267.75,267.9,250.1,68,5388,1419093,
524804,"AUROBINDO PHARMA LTD.",A,STK,1392.8,1394.1,1376.8,1385.65,1384.45,1386.1,1587,24210,33554305,
524808,"PHYTO CHEM (INDIA) LTD.",X,STK,24.74,24.74,24.5,24.5,24.5,24.62,4,175,4318,
524816,"NATCO PHARMA LTD.",A,STK,1081.6,1129.1,1081.6,1118.95,1118.95,1087.7,5180,100873,112727932,
524818,"DYNAMIC INDUSTRIES LTD.",X,STK,105.97,106.6,105.97,106.6,106.6,106.62,3,237,25177,
524820,"PANAMA PETROCHEM LTD.",B,STK,277.25,278,272.2,274.85,276.5,274.8,115,1829,502500,
524824,"BAL PHARMA LTD.",B,STK,78,79,77.3,78.1,77.3,77.3,21,917,71381,
524828,"BDH INDUSTRIES LTD.",X,STK,386,386,377.05,384.95,384.9,383.8,19,1344,518464,
526001,"JAUSS POLYMERS LTD.",XT,STK,27.67,27.67,27.67,27.67,27.67,28.23,14,18527,512642,
526025,"GLOBUS CONSTRUCTORS & DEVELOPE",X,STK,15.5,15.5,14.51,14.78,14.52,14.53,100,12825,194812,
526027,"CUBEX TUBINGS LTD.",B,STK,94.77,96.91,94.31,95.22,95.1,94.55,103,3336,317234,
526071,"STELLANT SECURITIES (INDIA) LT",XT,STK,568.1,571.45,540.2,563.75,563.75,568.6,121,3419,1866642,
526073,"GALAXY BEARINGS LTD.",X,STK,494,509,471.1,487.45,489.7,493.7,66,530,255920,
526075,"REKVINA LABORATORIES LTD.",XT,STK,43.13,43.13,43.13,43.13,43.13,42.29,17,5752,248083,
526081,"SC Agrotech Limited",X,STK,32,32,29.7,30.5,30.5,32,17,436,13579,
526095,"RAVILEELA GRANITES LTD.",X,STK,38.5,40.3,38,40.3,40.3,39,7,5219,201125,
526113,"UNIROYAL MARINE EXPORTS LTD.",X,STK,15.51,15.51,15.51,15.51,15.51,14.78,3,24,372,
526115,"KARAN WOO-SIN LTD.",X,STK,12.4,12.4,12.4,12.4,12.4,11.28,1,5,62,
526117,"SHERVANI INDUSTRIAL SYNDICATE",X,STK,335,344.8,335,342,342,332.1,14,213,72628,
526125,"BN AGROCHEM LIMITED",B,STK,226,235,225.55,234.9,234.9,226,55,2163,500094,
526133,"SUPERTEX INDUSTRIES LTD.",X,STK,5.9,5.99,5.89,5.89,5.89,5.99,17,1084,6390,
526137,"SHETRON LTD.",X,STK,103.12,106.99,103.12,105.56,106.99,107.49,12,279,29181,
526139,"TRANSGENE BIOTEK LTD.",X,STK,3.2,3.2,2.94,3.1,3.12,2.88,75,98128,300124,
526143,"MPL PLASTICS LTD.",X,STK,6.1,6.2,6.08,6.2,6.2,6.09,22,5070,30948,
526159,"NIKHIL ADHESIVES LTD.",X,STK,83.89,83.89,81.06,82.89,82.89,82.5,170,12298,1014530,
526161,"SPENTA INTERNATIONAL LTD.",X,STK,94.99,95,94.99,94.99,94.99,95,9,206,19568,
526169,"MULTIBASE INDIA LTD.",X,STK,205.9,207.55,196.5,206.65,206.9,202.6,215,6252,1281273,
526173,"ANDREW YULE & COMPANY LTD.",B,STK,20.55,21.6,20.53,21.18,21.18,20.53,775,229400,4880110,
526179,"LUDLOW JUTE & SPECIALITIES LTD",X,STK,273.75,277.5,258.4,262.1,262,267.55,108,3463,922035,
526187,"ASHRAM ONLINE.COM LTD.",X,STK,4.28,4.72,4.28,4.72,4.72,4.5,6,403,1815,
526193,"ROYAL CUSHION VINYL PRODUCTS L",X,STK,17.3,17.96,16.08,17.96,17.96,17.31,6,102,1651,
526211,"SURAJ INDUSTRIES LTD.",X,STK,44.65,48,44.65,45.5,45.5,44.97,42,6875,321824,
526217,"Hitech Corporation Limited",B,STK,149.7,149.7,141.1,145.75,145.8,143.7,52,2795,405481,
526225,"BLOOM DEKOR LTD.",XT,STK,10.13,10.13,10.13,10.13,10.13,9.65,3,5,50,
526227,"FILATEX INDIA LTD.",B,STK,45.49,45.49,44.31,44.94,44.99,44.54,208,23948,1070489,
526231,"STANDARD SURFACTANTS LTD.",X,STK,47.99,56.72,47.99,55.95,55.95,50.98,34,4484,239266,
526237,"MORGAN VENTURES LTD.",X,STK,51.3,54.19,50.5,51.56,52.98,51.25,46,2210,114840,
526241,"AMRAPALI INDUSTRIES LTD.",X,STK,17.85,18.78,17.3,17.53,17.53,17.35,37,2035,35960,
526247,"PREMIER EXPLOSIVES LTD.",A,STK,498.25,506.15,495,501.5,502,494.45,538,14432,7244705,
526251,"MID EAST PORTFOLIO MANAGEMENT",X,STK,24.9,24.9,24.9,24.9,24.9,24.9,3,220,5478,
526263,"MOLD-TEK TECHNOLOGIES LTD.",B,STK,139.95,142.8,137.25,140.5,142.8,137.9,303,6139,855443,
526269,"CRESTCHEM LTD.",X,STK,94.89,96.95,93,95.5,95.5,94.9,37,1598,152009,
526299,"MPHASIS LTD.",A,STK,2424.95,2466.7,2402.55,2461.95,2460,2442.5,6480,74110,180507558,
526315,"DIVYASHAKTI LIMITED",X,STK,53.92,55.98,52.02,54.88,54.88,54.73,51,2979,162159,
526325,"ORIENT PRESS LTD.",B,STK,69,69,62.11,63.57,63.6,63.85,34,497,31335,
526335,"SHREYAS INTERMEDIATES LTD.",X,STK,7.82,7.94,7.41,7.78,7.89,7.67,21,1465,11349,
526345,"PANJON LTD.",X,STK,25,25.8,23.52,25.13,25.17,25.11,98,12859,318140,
526355,"DUROPACK LTD.",X,STK,50,50,47.1,48.84,48.84,50,47,2803,135123,
526365,"SWARNSARITA JEWELS INDIA LIMIT",X,STK,35.2,35.2,34.12,34.56,34.55,34.66,88,10305,357760,
526367,"GANESH HOUSING LIMITED",A,STK,667.95,671.75,636,639.4,643.5,651.1,457,6288,4098963,
526371,"NMDC LTD.",A,STK,87.39,90.11,87.27,89.78,89.78,87.18,19108,3399138,302956426,
526373,"CINDRELLA HOTELS LTD.",X,STK,56,59.31,55,59.31,59.31,56.5,7,262,14585,
526381,"PATEL INTEGRATED LOGISTICS LTD",B,STK,11.58,11.58,11.11,11.49,11.5,11.27,44,2261,25982,
526397,"ALPHAGEO (INDIA) LTD.",B,STK,228.1,234.95,226.2,228.7,230.15,226.35,104,658,150804,
526407,"HAMPTON SKY REALTY LIMITED",XT,STK,11.9,12,11.31,11.47,11.37,11.9,215,52482,613212,
526409,"KKALPANA INDUSTRIES (INDIA) LT",X,STK,8.68,8.75,8.05,8.58,8.7,8.03,144,58482,499129,
526415,"OK PLAY INDIA LTD.",XT,STK,5.11,5.12,5.05,5.12,5.12,4.88,115,195555,999740,
526423,"KRITI INDUSTRIES (INDIA) LTD.",B,STK,82.51,87.03,82,83.78,82,81.88,351,4901,415478,
526431,"WELTERMAN INTERNATIONAL LTD.",X,STK,24.13,24.13,24.13,24.13,24.13,24.13,2,9,217,
526433,"ASM TECHNOLOGIES LTD.",B,STK,3200,3272.55,3150.8,3272.55,3272.55,3116.75,1249,35389,115369327,
526435,"PERFECTPAC LTD.",X,STK,82.1,86,78.78,83.45,83.45,81.05,11,925,73842,
526439,"AMBITIOUS PLASTOMAC COMPANY LT",X,STK,10.09,11.5,10.09,11.5,11.5,11.19,12,1715,17347,
526441,"VISION CINEMAS LTD.",X,STK,1.19,1.27,1.13,1.2,1.25,1.19,43,73261,86523,
526443,"Artificial Electronics Intelli",X,STK,116.8,120.2,116.8,118.4,118.6,117.45,413,35546,4209101,
526445,"INDRAYANI BIOTECH LTD.",XT,STK,12.55,12.55,12,12.14,12.11,12.01,174,95324,1154630,
